product_code,product_name,product_specification,product_type,product_category
01016-D014100,AS-201,AS-201 (F-972),부재료,O-RING (부자재)
01016-D014101,G-335,G-335 (F-575),부재료,O-RING (부자재)
01016-D014102,ID1095*10,ID1095*10 (F-575),부재료,O-RING (부자재)
01016-D014103,690*5.33,690*5.33 (F-972),부재료,O-RING (부자재)
01016-D014104,A5 TEL BASE O-RING,ID3815*8.4T (F-972),부재료,O-RING (부자재)
01016-D014105,QUAD-RING,(X0005)ID2.57*W1.78 (F-575),부재료,O-RING (부자재)
01016-D014106,QUAD-RING,(X0006)ID2.9*W1.78 (F-575),부재료,O-RING (부자재)
01016-D014107,NW200 (AS-371),NW200 비규격 5T (F-972),부재료,O-RING (부자재)
01016-D014108,111*5,111*5 (F-972),부재료,O-RING (부자재)
01016-D014109,G-100,G-100 (F-972),부재료,O-RING (부자재)
01016-D014110,AS-372,AS-372 (F-972),부재료,O-RING (부자재)
01016-D014111,AS-028,"AS-028 (F-575, 경도80)",부재료,O-RING (부자재)
01016-D014112,AS-034,"AS-034 (F-575, 경도80)",부재료,O-RING (부자재)
01016-D014113,ASTM D412 TYPD D,100*16*2 (F-575),부재료,O-RING (부자재)
01016-D014114,FKM UCV 585*10,585*10 (F-972),부재료,O-RING (부자재)
01016-D014115,1183.64*6.33,1183.64*6.33 (F-575),부재료,O-RING (부자재)
01016-D014116,AS-014,AS-014 (NBR),부재료,O-RING (부자재)
01016-D014117,CL300*6.33 줄오링,CL300*6.33 (UPC-95),부재료,O-RING (부자재)
01016-D014118,ID1291*6.99,ID1291*6.99 (F-575),부재료,O-RING (부자재)
01016-D014119,L300*5.33 줄오링,L300*5.33 (F-972),부재료,O-RING (부자재)
01016-D014120,AS-257,AS-257 (F-972),부재료,O-RING (부자재)
01016-D014121,983*6.99,983*6.99 (F-575),부재료,O-RING (부자재)
01016-D014122,ROLLER PAD,49.4*55.4*9.8 (G-900E),부재료,O-RING (부자재)
01016-D014123,AS-031,AS-031 (NBR),부재료,O-RING (부자재)
01016-D014124,P-11,P-11 (F-972),부재료,O-RING (부자재)
01016-D014125,[A1] 3700-00266,"ID63*CSD.275 (F-575 BRN, 경도75)",부재료,O-RING (부자재)
01016-D014126,[A1] 3700-09461,"ID130.88*CSD.275 (F-575 BRN, 경도75)",부재료,O-RING (부자재)
01016-D014127,PH1일반 TYPE PAD(10홀)+오링포함,310*50*4.5 (PEEK) + 29.7*3.6 (PVMQ),부재료,O-RING (부자재)
01016-D014128,PH1센서 TYPE PAD(10홀)+오링포함,310*50*13.5 (PEEK) + 29.7*3.6 (PVMQ),부재료,O-RING (부자재)
01016-D014129,L2135*3.53,L2135*3.53 (F-575),부재료,O-RING (부자재)
01016-D014130,L300*5.33,L300*5.33 (F-575),부재료,O-RING (부자재)
01016-D014131,ID1569.88*6.99,ID1569.88*6.99 (F-972),부재료,O-RING (부자재)
01016-D014132,AS-373,AS-373 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014133,AS-224,AS-224 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014134,AS-042,AS-042 (SILICONE 검정 경도60),부재료,O-RING (부자재)
01016-D014135,AS-169,AS-169 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014136,AS-446,AS-446 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014137,AS-282,AS-282 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014138,AS-111,AS-111 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014139,AS-232,AS-232 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014140,AS-221,AS-221 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014141,AS-138,AS-138 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014142,AS-908,AS-908 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014143,AS-120,AS-120 (SILICONE 검정 경도70),부재료,O-RING (부자재)
01016-D014144,AS-007,AS-007 (SILICONE 검정 경도60),부재료,O-RING (부자재)
01016-D014145,P-585,P-585 (F-575),부재료,O-RING (부자재)
01016-D014146,1610*6.99,1610*6.99 (F-575),부재료,O-RING (부자재)
01016-D014147,1710*6.99,1710*6.99 (F-575),부재료,O-RING (부자재)
01016-D014148,[3700-13073] 747*6,747*6 (F-972),부재료,O-RING (부자재)
01016-D014149,[3700-13072] 528*6,528*6 (F-972),부재료,O-RING (부자재)
01016-D014150,AS-105,AS-105 (F-972),부재료,O-RING (부자재)
01016-D014151,AS-384,AS-384 (F-585),부재료,O-RING (부자재)
01016-D014152,NW250,"NW250, 266.07*5 (F-972)",부재료,O-RING (부자재)
01016-D014153,L100*5.33,L100*5.33 (F-972),부재료,O-RING (부자재)
01016-D014154,ROLLING SEAL,0022-05609 Rev01 (SILICON),부재료,O-RING (부자재)
01016-D014155,AS-330(F-575W)+NW50 SUS,AS-330 [SUS+F-575W],부재료,O-RING (부자재)
01016-D014156,AS-320(F-575W)+NW25 SUS,AS-320 [SUS+F-575W],부재료,O-RING (부자재)
01016-D014157,AS-371(F-575W)+NW200 SUS,AS-371 [SUS+F-575W],부재료,O-RING (부자재)
01016-D014158,AS-314(F-575W)+NW16 SUS,AS-314 [SUS+F-575W],부재료,O-RING (부자재)
01016-D014159,3700-08928,ID664.46*5.33 (F-575 BRN),부재료,O-RING (부자재)
01016-D014160,3700-08607,ID321*5.33 (F-575 BRN),부재료,O-RING (부자재)
01016-D014161,BUMPER PAD,12*8*R1 (F-575),부재료,O-RING (부자재)
01016-D014162,G-970,G-970 (F-575),부재료,O-RING (부자재)
01016-D014163,P-515,P-515 (F-575),부재료,O-RING (부자재)
01016-D014164,[SDC] AS-382,AS-382 (F-575),부재료,O-RING (부자재)
01016-D014165,884*6.99,884*6.99 (F-575),부재료,O-RING (부자재)
01016-D014166,P-63,P-63 (F-575),부재료,O-RING (부자재)
01016-D014167,A5 TEL TM GATE V/V O-RING,ID1492*6.99T (F-575),부재료,O-RING (부자재)
01016-D014168,A5 ICD BASE O-RING,ID4068*10T (F-972),부재료,O-RING (부자재)
01016-D014169,ID265*5,ID265*5 (F-972),부재료,O-RING (부자재)
01016-D014170,ID2381*12T,ID2381*12T (F-575),부재료,O-RING (부자재)
01016-D014171,AS-378,AS-378 (F-575W),부재료,O-RING (부자재)
01016-D014172,ID11*4,ID11*4 (F-972),부재료,O-RING (부자재)
01016-D014173,5*1.5,5*1.5 (F-575),부재료,O-RING (부자재)
01016-D014174,AS-120,AS-120 (F-575 BRN),부재료,O-RING (부자재)
01016-D014175,[SS] 573*5.33,573*5.33 (F-972),부재료,O-RING (부자재)
01016-D014176,[SS] 573*5.33 [반 DOVETAIL],"573*5.33 (F-575, 반DOVETAIL)",부재료,O-RING (부자재)
01016-D014177,SUB CHUCK LIP SEAL Rev.5,10.5*52.5*5.8 (SILICONE),부재료,O-RING (부자재)
01016-D014178,11*4,11*4 (EPDM),부재료,O-RING (부자재)
01016-D014179,11*4,"11*4 (BLACK SILICONE, 경도70)",부재료,O-RING (부자재)
01016-D014180,AS-261,AS-261 (F-972W),부재료,O-RING (부자재)
01016-D014181,AS-107,AS-107 (NBR),부재료,O-RING (부자재)
01016-D014182,[ULVAC] V-690,V-690 (F-575),부재료,O-RING (부자재)
01016-D014183,[ULVAC] N-28,N-28 (F-575),부재료,O-RING (부자재)
01016-D014184,AS-346(F-575)+NW100 SUS+OUTER,AS-346 [F-575+SUS+OUTER],부재료,O-RING (부자재)
01016-D014185,61*4,61*4 (F-575),부재료,O-RING (부자재)
01016-D014186,62*4,62*4 (F-575),부재료,O-RING (부자재)
01016-D014187,235*4,235*4 (F-575),부재료,O-RING (부자재)
01016-D014188,2130*4,2130*4 (F-575),부재료,O-RING (부자재)
01016-D014189,L2318*3.53,L2318*3.53 (F-575),부재료,O-RING (부자재)
01016-D014190,3300*8,3300*8 (F-575),부재료,O-RING (부자재)
01016-D014191,AS-266 (3700-13273),AS-266 (XP-670),부재료,O-RING (부자재)
01016-D014192,IKC) DIAPHRAGM,1369*29 (F-575),부재료,O-RING (부자재)
01016-D014193,ID1075*5.33,ID1075*5.33 (F-972),부재료,O-RING (부자재)
01016-D014194,ID910*5.33,ID910*5.33 (F-972),부재료,O-RING (부자재)
01016-D014195,원형 DIAPHRAGM,1180*1370 (F-575),부재료,O-RING (부자재)
01016-D014196,L8112E*5.33,L8112E*5.33 (F-972),부재료,O-RING (부자재)
01016-D014197,"DIAPHRAM, FLEXIBLE IO ADAPTER, DSSL, EFI",0190-18659 (F-575),부재료,O-RING (부자재)
01016-D014198,ICD) 2970*6.99,2970*6.99 (F-972),부재료,O-RING (부자재)
01016-D014199,ICD) 2980*3.53,2980*3.53 (F-972),부재료,O-RING (부자재)
01016-D014200,NW63 AL Centering Set,AS-336 5.33T (F-575+AL CENTER+ AL OUTER),부재료,O-RING (부자재)
01016-D014201,[DSE] ID8*1,ID8*1 (F-575),부재료,O-RING (부자재)
01016-D014202,NW80 CENTERING SET,AS-340 5.33T (F-575+SUS CENTER),부재료,O-RING (부자재)
01016-D014203,AS-019,"AS-019 (F-575, 경도80)",부재료,O-RING (부자재)
01016-D014204,3700-01477,[A1] ORING ID 10.340CSD .139 (F-575W),부재료,O-RING (부자재)
01016-D014205,ID1150*5.33,ID1150*5.33 (F-972),부재료,O-RING (부자재)
01016-D014206,ID1050*6.99,ID1050*6.99 (F-972),부재료,O-RING (부자재)
01016-D014207,AS-251,AS-251 (F-972),부재료,O-RING (부자재)
01016-D014208,27*4,"27*4 (FPM70, F-575)",부재료,O-RING (부자재)
01016-D014209,250*4,"250*4 (FPM70, F-575)",부재료,O-RING (부자재)
01016-D014210,2142*4,"2142*4 (FPM70, F-575)",부재료,O-RING (부자재)
01016-D014211,ID1130*6.99,ID1130*6.99 (F-575),부재료,O-RING (부자재)
01016-D014212,ID1110*6.99,ID1110*6.99 (F-575),부재료,O-RING (부자재)
01016-D014213,"ID1050*7*6.9 (Dooly, 0.5편심)",1050*7*6.9 (F-972),부재료,O-RING (부자재)
01016-D014214,AS-120,AS-120 (FVMQ),부재료,O-RING (부자재)
01016-D014215,AS-138,AS-138 (FVMQ),부재료,O-RING (부자재)
01016-D014216,AS-446,AS-446 (FVMQ),부재료,O-RING (부자재)
01016-D014217,AS-908,AS-908 (FVMQ),부재료,O-RING (부자재)
01016-D014218,AS-015,AS-015 (EPDM),부재료,O-RING (부자재)
01016-D014219,AS-253,AS-253 (F-972),부재료,O-RING (부자재)
01016-D014220,2116*5.33,2116*5.33 (F-575),부재료,O-RING (부자재)
01016-D014221,QUAD RING,Q4111 (F-575),부재료,O-RING (부자재)
01016-D014222,ID680*5.33,ID680*5.33 (F-575),부재료,O-RING (부자재)
01016-D014223,TEFLON GASKET NW200 SET,"AS-371(5.33T, F-575)+218*128.3*9(TEFLON)",부재료,O-RING (부자재)
01016-D014224,571.5*5.33,571.5*5.33 (F-575),부재료,O-RING (부자재)
01016-D014225,ID809.2*3.53,ID809.2*3.53 (F-575),부재료,O-RING (부자재)
01016-D014226,P-46,P-46 (NBR),부재료,O-RING (부자재)
01016-D014227,V-45,V-45 (NBR),부재료,O-RING (부자재)
01016-D014228,V-85,V-85 (NBR),부재료,O-RING (부자재)
01016-D014229,[SS] TEL GENUE CAP O-RING,425.7*6.01*5.95 (F-575),부재료,O-RING (부자재)
01016-D014230,줄오링,"CL0.75""*0.103"" (F-575)",부재료,O-RING (부자재)
01016-D014231,[SDC] NW50_F-575BRN+SUS,NW50_F-575BRN+SUS [53.34*5],부재료,O-RING (부자재)
01016-D014232,[SDC] NW40_F-575BRN+SUS,NW40_F-575BRN+SUS [40.64*5],부재료,O-RING (부자재)
01016-D014233,[SDC] 660*3.53 ,[삼성]660*3.53 [F-972],부재료,O-RING (부자재)
01016-D014234,[SDC] AS-337 ,AS-337 [F-575],부재료,O-RING (부자재)
01016-D014235,[SDC] V-95 ,V-95 [F-575],부재료,O-RING (부자재)
01016-D014236,[SDC] AS-239 ,AS-239 [F-972],부재료,O-RING (부자재)
01016-D014237,[SDC] G-35 ,G-35 [F-575],부재료,O-RING (부자재)
01016-D014238,[SDC] S-24,"S-24 [EPDM, E-472]",부재료,O-RING (부자재)
01016-D014239,[SDC] V-325 [F-972금형],V-325 [F-575],부재료,O-RING (부자재)
01016-D014240,[SDC] AS-382 ,AS-382 [F-575],부재료,O-RING (부자재)
01016-D014241,[SDC] PICK PAD,STHS-50 [SILICON],부재료,O-RING (부자재)
01016-D014242,[SDC] 620*3.53 ,620*3.53 [F-972],부재료,O-RING (부자재)
01016-D014243,[SDC] 660*3.53 ,[삼성]660*3.53 [F-972],부재료,O-RING (부자재)
01016-D014244,[SDC] 1710*3.53 ,1710*3.53 [F-972],부재료,O-RING (부자재)
01016-D014245,[SDC] 742*3.53 ,742*3.53 [F-972],부재료,O-RING (부자재)
01016-D014246,[SDC] AS-260 ,AS-260 [F-972],부재료,O-RING (부자재)
01016-D014247,[SDC] AS-119 ,AS-119 [F-972B],부재료,O-RING (부자재)
01016-D014248,[SDC] V-80 ,V-80 [F-575],부재료,O-RING (부자재)
01016-D014249,[SDC] ETCHER SIDE 반송 롤러 O-RING(PVC)REV2,26.7*34.7*23 [F-972] 포함,부재료,O-RING (부자재)
01016-D014250,[SDC] AS-371_F-575+SUS+AL,AS-371_F-575+SUS+AL [215.27*5.33],부재료,O-RING (부자재)
01016-D014251,[SDC] A5 TEL BASE O-RING,ID3815*8.4T (F-972),부재료,O-RING (부자재)
01016-D014252,[SDC] AS-240,AS568A-240 [EPDM],부재료,O-RING (부자재)
01016-D014253,[SDC] 2541*3 ,2541*3 [F-575],부재료,O-RING (부자재)
01016-D014254,[SDC] 577*3 ,577*3 [F-575],부재료,O-RING (부자재)
01016-D014255,[SDC] 518*3 ,518*3 [F-575],부재료,O-RING (부자재)
01016-D014256,[SDC] 553*3 ,553*3 [F-575],부재료,O-RING (부자재)
01016-D014257,[SDC] 591*3 ,591*3 [F-575],부재료,O-RING (부자재)
01016-D014258,[SDC] 504*3 ,504*3 [F-575],부재료,O-RING (부자재)
01016-D014259,[SDC] 445*3 ,445*3 [F-575],부재료,O-RING (부자재)
01016-D014260,[SDC] 372*3 ,372*3 [F-575],부재료,O-RING (부자재)
01016-D014261,[SDC] MASK PAD,40*20*3.5 [F-575],부재료,O-RING (부자재)
01016-D014262,[SDC] AS-240 ,AS-240 [F-575],부재료,O-RING (부자재)
01016-D014263,[SDC] 분리형롤러 [75Ø],75*25*37 [F-972],부재료,O-RING (부자재)
01016-D014264,[SDC] 분리형롤러 [60Ø],60*25*37 [F-972],부재료,O-RING (부자재)
01016-D014265,[SDC] AS-278 ,AS-278 [F-972],부재료,O-RING (부자재)
01016-D014266,[SDC] 515*3.53 ,515*3.53 [F-575],부재료,O-RING (부자재)
01016-D014267,[SDC] 485*3.53 ,485*3.53 [F-575],부재료,O-RING (부자재)
01016-D014268,[SDC] 445*3.53 ,445*3.53 [F-575],부재료,O-RING (부자재)
01016-D014269,[SDC] 295*3.53 ,295*3.53 [F-575],부재료,O-RING (부자재)
01016-D014270,[SDC] 375*3.53 ,375*3.53 [F-575],부재료,O-RING (부자재)
01016-D014271,[SDC] AS-212 ,AS-212 [F-972],부재료,O-RING (부자재)
01016-D014272,[SDC] 90*3.2,90*3.2 [FEPV],부재료,O-RING (부자재)
01016-D014273,[SDC] AS-332 ,AS-332 [F-575],부재료,O-RING (부자재)
01016-D014274,[SDC] AS-326 ,AS-326 [F-575],부재료,O-RING (부자재)
01016-D014275,[SDC] AS-380 ,AS-380 [F-972],부재료,O-RING (부자재)
01016-D014276,[SDC] 2970*6.99,"2970*6.99 [F-972, 경도65]",부재료,O-RING (부자재)
01016-D014277,[SDC] AS-012,AS-012 [F-972],부재료,O-RING (부자재)
01016-D014278,[SDC] P-50 ,P-50 [F-972],부재료,O-RING (부자재)
01016-D014279,[SDC] P-34 ,P-34 [F-972],부재료,O-RING (부자재)
01016-D014280,[SDC] P-46 ,P-46 [F-972],부재료,O-RING (부자재)
01016-D014281,[SDC] G-30 ,G-30 [F-972],부재료,O-RING (부자재)
01016-D014282,[SDC] AS-119 ,AS-119 [F-972B],부재료,O-RING (부자재)
01016-D014283,[SDC] AS-111 ,AS-111 [F-972B],부재료,O-RING (부자재)
01016-D014284,[SDC] 결합 [D040008+01016-D010484],AS-346[F-972]+NW100 INNER,부재료,O-RING (부자재)
01016-D014285,[SDC] AS-341 ,AS-341 [F-972],부재료,O-RING (부자재)
01016-D014286,[SDC] P-85 ,P-85 [F-575],부재료,O-RING (부자재)
01016-D014287,[SDC] Water Port Seal,3*3.5*23.5 [EPDM],부재료,O-RING (부자재)
01016-D014288,[SDC] PH1일반 TYPE PAD(10홀)+오링포함,310*50*4.5 (PEEK) + 29.7*3.6 (PVMQ),부재료,O-RING (부자재)
01016-D014289,[SDC] PH1센서 TYPE PAD(10홀)+오링포함,310*50*13.5 (PEEK) + 29.7*3.6 (PVMQ),부재료,O-RING (부자재)
01016-D014290,[SDC] AS-216,"AS-216 [경도60(적색), SILICON]",부재료,O-RING (부자재)
01016-D014291,[SDC] ID3030*6.99,"ID3030*6.99 [F-972, 경도65]",부재료,O-RING (부자재)
01016-D014292,[SDC] AS-378_XP-670+SUS+AL,AS-378_XP-670+SUS+AL [266.07*5.33],부재료,O-RING (부자재)
01016-D014293,[SDC] 1505*6.99 ,1505*6.99 [VITON],부재료,O-RING (부자재)
01016-D014294,[SDC] AS-240 ,AS568A-240 [F-972],부재료,O-RING (부자재)
01016-D014295,[SDC] NISSIN GV30 O-RING,ID1605.26*ID206.39*H7.6*W7.8 (F-972),부재료,O-RING (부자재)
01016-D014296,[SDC] V-34,V-34 [F-575],부재료,O-RING (부자재)
01016-D014297,[SDC] P-55 ,P-55 [F-575],부재료,O-RING (부자재)
01016-D014298,[SDC] A5 TEL BASE O-RING,ID3815*8.4T (F-972),부재료,O-RING (부자재)
01016-D014299,[SDC] A5 ICD BASE O-RING,ID4068*10T (F-972),부재료,O-RING (부자재)
01016-D014300,[SDC] A5 TEL TM GATE V/V O-RING,ID1492*6.99T (F-575),부재료,O-RING (부자재)
01016-D014301,[SDC] G-40 ,G-40 [F-575],부재료,O-RING (부자재)
01016-D014302,[SDC] ID910*5.33,ID910*5.33 (F-972),부재료,O-RING (부자재)
01016-D014303,[SDC] AS-386 ,AS-386 [F-972],부재료,O-RING (부자재)
01016-D014304,[SDC] TEFLON GASKET NW200 SET,"AS-371(5.33T, F-575)+218*128.3*9(TEFLON)",부재료,O-RING (부자재)
01016-D014305,[SDC] AS-123 ,AS-123 [F-575],부재료,O-RING (부자재)
01016-D014306,[SDC] G-165 ,G-165 [F-575],부재료,O-RING (부자재)
01016-D014307,[SDC] AS-240 ,AS-240 [F-575],부재료,O-RING (부자재)
01016-D014308,O-Ring 4*1 (MOQ 100EA),4*1 (F-575),부재료,O-RING (부자재)
01016-D014309,687*5.33,687*5.33 (F-575),부재료,O-RING (부자재)
01016-D014310,724*5.33,724*5.33 (F-575),부재료,O-RING (부자재)
01016-D014311,NW200 Centering set,NW200 (F-575+SUS+AL Outering),부재료,O-RING (부자재)
01016-D014312,NW160 NBR Centering set,NW160 (NBR+AL Center+AL Outer),부재료,O-RING (부자재)
01016-D014313,18*5,"18*5 (F-575, FPM70)",부재료,O-RING (부자재)
01016-D014314,18*5,18*5 (F-972),부재료,O-RING (부자재)
01016-D014315,ID3811.31*8.4,ID3811.31*8.4 (F-972),부재료,O-RING (부자재)
01016-D014316,ID2987.3*6.99,"ID2987.3*6.99 (F-575, 경도60)",부재료,O-RING (부자재)
01016-D014317,"[SDC] 122.88""IDX.210CSD / 3700-07060","122.88""IDX.CSD (F-575 BRN, 75DURO)",부재료,O-RING (부자재)
01016-D014318,[SDC] 2880*10T,2880*10T (F-575),부재료,O-RING (부자재)
01016-D014319,AS-274,AS-274 (F-575 BRN),부재료,O-RING (부자재)
01016-D014320,[SDC] P-9,P-9 (F-972),부재료,O-RING (부자재)
01016-D014321,[SDC] P-6,P-6 (F-972),부재료,O-RING (부자재)
01016-D014322,[SDC] 세메스현상기&세정기반송Roller,20*60*37 (PVC+F-972),부재료,O-RING (부자재)
01016-D014323,850.9*5.33,850.9*5.33 (F-575 BRN),부재료,O-RING (부자재)
01016-D014324,2057.4*5.33,2057.4*5.33 (F-575),부재료,O-RING (부자재)
01016-D014325,줄오링 CL914.4*3.53,CL 914.4*3.53 (F-575),부재료,O-RING (부자재)
01016-D014326,1698*5.33,1698*5.33 (F-575 BRN),부재료,O-RING (부자재)
01016-D014327,[SS] ROBOT SILICON DISK,"63.50*4.00*1.05 (W-SILICON, 70도)",부재료,O-RING (부자재)
01016-D014328,NW40 AL Centering set,"AS-326, 5.33(F-575)+NW40 AL",부재료,O-RING (부자재)
01016-D014329,NW50 AL Centering set,"AS-330, 5.33(F-575)+NW50 AL",부재료,O-RING (부자재)
01016-D014330,G-220,"G-220 (SILICON,백색 70도)",부재료,O-RING (부자재)
01016-D014331,V-225,"V-225 (SILICON,백색 70도)",부재료,O-RING (부자재)
01016-D014332,ID542*3.53,542*3.53 (F-575),부재료,O-RING (부자재)
01016-D014333,[QUAD] AS-223 (MOQ:10EA),Q4223 (F-575),부재료,O-RING (부자재)
01016-D014334,AS-312,AS-312 (NBR),부재료,O-RING (부자재)
01016-D014335,AS-346,AS-346 (NBR),부재료,O-RING (부자재)
01016-D014336,G-40,G-40 (F-972),부재료,O-RING (부자재)
01016-D014337,2990*3.53,2990*3.53 (F-972),부재료,O-RING (부자재)
01016-D014338,ID4110*10T,ID4110*10T (F-972),부재료,O-RING (부자재)
01016-D014339,502*5.33,502*5.33 (FVMQ),부재료,O-RING (부자재)
01016-D014340,ID832*5.33,ID832*5.33 (F-972),부재료,O-RING (부자재)
01016-D014341,ID271.27*5.33,ID271.27*5.33 (F-575),부재료,O-RING (부자재)
01016-D014342,AS-384,AS-384 (F-972W),부재료,O-RING (부자재)
01016-D014343,[SDC] AS-464,AS-464 (F-575),부재료,O-RING (부자재)
01016-D014344,[SDC] AS-468,AS-468 (F-575),부재료,O-RING (부자재)
01016-D014346,2196.36*6.99,2196.36*6.99 (F-575),부재료,O-RING (부자재)
01016-D014347,G-245,G-245 (F-972),부재료,O-RING (부자재)
01016-D014348,509.27*3.53,509.27*3.53 (F-575),부재료,O-RING (부자재)
01016-D014349,530.09*3.53,530.09*3.53 (F-575),부재료,O-RING (부자재)
01016-D014350,550.92*3.53,550.92*3.53 (F-575),부재료,O-RING (부자재)
01016-D014351,302*5.33,302*5.33 (F-575),부재료,O-RING (부자재)
01016-D014352,AS-114,AS-114 (F-972W),부재료,O-RING (부자재)
01016-D014353,AS-113,AS-113 (F-972W),부재료,O-RING (부자재)
01016-D014354,BELLOW VITON ELEVATOR HC 25K,0190-72016 (F-575),부재료,O-RING (부자재)
01016-D014355,AS-224,"AS-224 (F-972, 경도65)",부재료,O-RING (부자재)
01016-D014356,[SDC] AS-384,AS-384 (F-575),부재료,O-RING (부자재)
01016-D014357,ID2430*6.99,ID2430*6.99 (F-972),부재료,O-RING (부자재)
01016-D014358,ID2450*3.53,ID2450*3.53 (F-972),부재료,O-RING (부자재)
01016-D014359,AS-210,"AS-210 (반투명SILICON, 경도60)",부재료,O-RING (부자재)
01016-D014360,O-RING 6*1,6*1 (F-972),부재료,O-RING (부자재)
01016-D014361,O-RING 6.5*1,6.5*1 (F-972),부재료,O-RING (부자재)
01016-D014362,O-RING 3.5*1.5,3.5*1.5 (F-972),부재료,O-RING (부자재)
01016-D014364,O-RING 25*1,25*1 (F-972),부재료,O-RING (부자재)
01016-D014365,O-RING 8*1,8*1 (F-972),부재료,O-RING (부자재)
01016-D014366,O-RING 7*1,7*1 (F-972),부재료,O-RING (부자재)
01016-D014368,O-RING 7*12.5*2.55,7*12.5*2.55 (F-972),부재료,O-RING (부자재)
01016-D014369,ID2533.9*5.7,ID2533.9*5.7 (F-575 BRN),부재료,O-RING (부자재)
01016-D014370,ID2533.9*6,ID2533.9*6 (F-575 BRN),부재료,O-RING (부자재)
01016-D014371,ID2533.9*6.3,ID2533.9*6.3 (F-575 BRN),부재료,O-RING (부자재)
01016-D014372,ID1140*7.19,ID1140*7.19 (F-575),부재료,O-RING (부자재)
01016-D014373,ID1050*7.19,ID1050*7.19 (F-575),부재료,O-RING (부자재)
01016-D014374,V-34,V-34 (F-575),부재료,O-RING (부자재)
